,latitude,longitude,elevation,heart,time,slope,distance
3245,44.31545,-111.23804,2024.7,184,2018-09-29 14:57:49+00:00,0.09999999999990905,4.808326111839204e-05
3246,44.315436,-111.237994,2024.8,184,2018-09-29 14:57:50+00:00,0.10000000000013642,4.8764741354976766e-05
3247,44.315423,-111.237947,2024.9,184,2018-09-29 14:57:51+00:00,0.09999999999990905,4.876474137056755e-05
3248,44.31541,-111.2379,2025.0,184,2018-09-29 14:57:52+00:00,0.0,4.9244289001813615e-05
3249,44.315399,-111.237852,2025.0,184,2018-09-29 14:57:53+00:00,0.09999999999990905,5.14198405299061e-05
3250,44.315387,-111.237802,2025.1,184,2018-09-29 14:57:54+00:00,0.10000000000013642,4.850773133725361e-05
3251,44.315375,-111.237755,2025.2,184,2018-09-29 14:57:55+00:00,0.09999999999990905,5.021951812218408e-05
3252,44.315364,-111.237706,2025.3,184,2018-09-29 14:57:56+00:00,0.10000000000013642,5.217278984227375e-05
3253,44.315353,-111.237655,2025.4,184,2018-09-29 14:57:57+00:00,0.09999999999990905,5.1195702946441405e-05
3254,44.315342,-111.237605,2025.5,184,2018-09-29 14:57:58+00:00,0.09999999999990905,4.972926704380866e-05
3255,44.315329,-111.237557,2025.6,184,2018-09-29 14:57:59+00:00,0.10000000000013642,5.2886671287923125e-05
3256,44.315315,-111.237506,2025.7,184,2018-09-29 14:58:00+00:00,0.09999999999990905,5.6612719410736345e-05
3257,44.315298,-111.237452,2025.8,184,2018-09-29 14:58:01+00:00,0.10000000000013642,5.536244215343621e-05
3258,44.315279,-111.2374,2025.9,184,2018-09-29 14:58:02+00:00,0.1999999999998181,5.22015325341714e-05
3259,44.315261,-111.237351,2026.1,183,2018-09-29 14:58:03+00:00,0.10000000000013642,4.808326111839204e-05
3260,44.315247,-111.237305,2026.2,183,2018-09-29 14:58:04+00:00,0.09999999999990905,4.838388162406452e-05
3261,44.315232,-111.237259,2026.3,183,2018-09-29 14:58:05+00:00,0.10000000000013642,5.316013544052172e-05
3262,44.315217,-111.237208,2026.4,183,2018-09-29 14:58:06+00:00,0.09999999999990905,5.508175740935235e-05
3263,44.315202,-111.237155,2026.5,183,2018-09-29 14:58:07+00:00,0.09999999999990905,5.7280013970221105e-05
3264,44.315186,-111.2371,2026.6,183,2018-09-29 14:58:08+00:00,0.10000000000013642,5.756735186151397e-05
3265,44.315169,-111.237045,2026.7,183,2018-09-29 14:58:09+00:00,0.20000000000004547,5.632051135184018e-05
3266,44.315153,-111.236991,2026.9,183,2018-09-29 14:58:10+00:00,0.09999999999990905,5.8821764681411966e-05
3267,44.315135,-111.236935,2027.0,183,2018-09-29 14:58:11+00:00,0.09999999999990905,5.375872022195073e-05
3268,44.315118,-111.236884,2027.1,183,2018-09-29 14:58:12+00:00,0.10000000000013642,5.0695167425462615e-05
3269,44.315105,-111.236835,2027.2,182,2018-09-29 14:58:13+00:00,0.09999999999990905,4.9244289001813615e-05
3270,44.315094,-111.236787,2027.3,182,2018-09-29 14:58:14+00:00,0.10000000000013642,4.9030602695740743e-05
3271,44.315084,-111.236739,2027.4,182,2018-09-29 14:58:15+00:00,0.09999999999990905,4.726520918760495e-05
3272,44.315079,-111.236692,2027.5,182,2018-09-29 14:58:16+00:00,0.09999999999990905,5.671860365043873e-05
3273,44.31507,-111.236636,2027.6,182,2018-09-29 14:58:17+00:00,0.10000000000013642,6.2169124171382e-05
3274,44.315058,-111.236575,2027.7,182,2018-09-29 14:58:18+00:00,0.09999999999990905,6.378871373305942e-05
3275,44.315048,-111.236512,2027.8,183,2018-09-29 14:58:19+00:00,0.20000000000004547,8.920201791699591e-05
3276,44.315042,-111.236423,2028.0,182,2018-09-29 14:58:20+00:00,0.09999999999990905,5.403702435000599e-05
3277,44.31504,-111.236369,2028.1,182,2018-09-29 14:58:21+00:00,0.10000000000013642,6.140032572733821e-05
3278,44.315023,-111.23631,2028.2,182,2018-09-29 14:58:22+00:00,0.09999999999990905,6.356099433660828e-05
3279,44.314997,-111.236252,2028.3,182,2018-09-29 14:58:23+00:00,0.20000000000004547,6.578753681382528e-05
3280,44.314975,-111.23619,2028.5,181,2018-09-29 14:58:24+00:00,0.09999999999990905,6.96347614325836e-05
3281,44.31496,-111.236122,2028.6,181,2018-09-29 14:58:25+00:00,0.20000000000004547,6.216912415743839e-05
3282,44.314948,-111.236061,2028.8,181,2018-09-29 14:58:26+00:00,0.10000000000013642,5.423098745483592e-05
3283,44.314927,-111.236011,2028.9,180,2018-09-29 14:58:27+00:00,0.1999999999998181,6.264183905728508e-05
3284,44.314909,-111.235951,2029.1,180,2018-09-29 14:58:28+00:00,0.10000000000013642,6.264183905728508e-05
3285,44.314891,-111.235891,2029.2,180,2018-09-29 14:58:29+00:00,0.20000000000004547,5.894064811263393e-05
3286,44.314876,-111.235834,2029.4,180,2018-09-29 14:58:30+00:00,0.09999999999990905,5.2554733362605776e-05
3287,44.314857,-111.235785,2029.5,179,2018-09-29 14:58:31+00:00,0.20000000000004547,5.1078371167471034e-05
3288,44.314837,-111.235738,2029.7,179,2018-09-29 14:58:32+00:00,0.20000000000004547,5.8600341287907984e-05
3289,44.314812,-111.235685,2029.9,179,2018-09-29 14:58:33+00:00,0.1999999999998181,6.894200461021525e-05
3290,44.314784,-111.235622,2030.1,179,2018-09-29 14:58:34+00:00,0.3000000000001819,6.551335742064238e-05
3291,44.31475,-111.235566,2030.4,178,2018-09-29 14:58:35+00:00,0.1999999999998181,7.446475677174976e-05
3292,44.314722,-111.235497,2030.6,178,2018-09-29 14:58:36+00:00,0.20000000000004547,5.730619512920224e-05
3293,44.314694,-111.235447,2030.8,178,2018-09-29 14:58:37+00:00,0.2999999999999545,6.332456079170152e-05
3294,44.314671,-111.235388,2031.1,178,2018-09-29 14:58:38+00:00,0.3000000000001819,7.130918593975931e-05
3295,44.314653,-111.235319,2031.4,178,2018-09-29 14:58:39+00:00,0.1999999999998181,6.0415229874212395e-05
3296,44.314624,-111.235266,2031.6,177,2018-09-29 14:58:40+00:00,0.40000000000009095,8.860022572706537e-05
3297,44.314571,-111.235195,2032.0,177,2018-09-29 14:58:41+00:00,0.2999999999999545,7.300684899855477e-05
3298,44.314528,-111.235136,2032.3,177,2018-09-29 14:58:42+00:00,0.2999999999999545,6.42572952990182e-05
3299,44.314505,-111.235076,2032.6,177,2018-09-29 14:58:43+00:00,0.40000000000009095,7.692203846372199e-05
3300,44.314471,-111.235007,2033.0,178,2018-09-29 14:58:44+00:00,0.2999999999999545,7.353910524247205e-05
3301,44.314443,-111.234939,2033.3,178,2018-09-29 14:58:45+00:00,0.2999999999999545,7.502666192286213e-05
3302,44.314441,-111.234864,2033.6,178,2018-09-29 14:58:46+00:00,0.3000000000001819,6.931810730225248e-05
3303,44.31441,-111.234802,2033.9,178,2018-09-29 14:58:47+00:00,0.1999999999998181,5.700877126407837e-05
3304,44.314389,-111.234749,2034.1,178,2018-09-29 14:58:48+00:00,0.40000000000009095,6.574191964847051e-05
3305,44.31436,-111.23469,2034.5,178,2018-09-29 14:58:49+00:00,0.20000000000004547,6.264982042836491e-05
3306,44.314334,-111.234633,2034.7,178,2018-09-29 14:58:50+00:00,0.3999999999998636,6.888396040130088e-05
3307,44.314302,-111.234572,2035.1,178,2018-09-29 14:58:51+00:00,0.3000000000001819,6.500000000478131e-05
3308,44.314277,-111.234512,2035.4,178,2018-09-29 14:58:52+00:00,0.2999999999999545,6.640783085989845e-05
3309,44.314256,-111.234449,2035.7,178,2018-09-29 14:58:53+00:00,0.3999999999998636,9.007774420122778e-05
3310,44.314221,-111.234366,2036.1,178,2018-09-29 14:58:54+00:00,0.3000000000001819,6.648308055538865e-05
3311,44.314197,-111.234304,2036.4,178,2018-09-29 14:58:55+00:00,0.3999999999998636,7.227724399166272e-05
3312,44.314179,-111.234234,2036.8,178,2018-09-29 14:58:56+00:00,0.40000000000009095,7.355270219486106e-05
3313,44.31417,-111.234161,2037.2,177,2018-09-29 14:58:57+00:00,0.2999999999999545,6.512296062688478e-05
3314,44.314166,-111.234096,2037.5,177,2018-09-29 14:58:58+00:00,0.40000000000009095,6.700746225812822e-05
3315,44.314165,-111.234029,2037.9,177,2018-09-29 14:58:59+00:00,0.2999999999999545,6.328506934051693e-05
3316,44.314171,-111.233966,2038.2,177,2018-09-29 14:59:00+00:00,0.2999999999999545,5.8694122358824886e-05
3317,44.31418,-111.233908,2038.5,177,2018-09-29 14:59:01+00:00,0.2999999999999545,5.5578772929735056e-05
3318,44.314188,-111.233853,2038.8,177,2018-09-29 14:59:02+00:00,0.40000000000009095,5.724508711807272e-05
3319,44.314207,-111.233799,2039.2,177,2018-09-29 14:59:03+00:00,0.2999999999999545,5.0774009101238574e-05
3320,44.314234,-111.233756,2039.5,177,2018-09-29 14:59:04+00:00,0.2999999999999545,5.000999900493472e-05
3321,44.314244,-111.233707,2039.8,177,2018-09-29 14:59:05+00:00,0.2999999999999545,4.981967482904854e-05
3322,44.314275,-111.233668,2040.1,177,2018-09-29 14:59:06+00:00,0.3000000000001819,5.531726673511226e-05
3323,44.314287,-111.233614,2040.4,177,2018-09-29 14:59:07+00:00,0.1999999999998181,3.201562118911479e-05
3324,44.314318,-111.233606,2040.6,178,2018-09-29 14:59:08+00:00,0.3000000000001819,3.748332962395711e-05
3325,44.314345,-111.23358,2040.9,178,2018-09-29 14:59:09+00:00,0.2999999999999545,3.689173349474444e-05
3326,44.314376,-111.23356,2041.2,178,2018-09-29 14:59:10+00:00,0.20000000000004547,3.413209632843016e-05
3327,44.314405,-111.233542,2041.4,178,2018-09-29 14:59:11+00:00,0.1999999999998181,3.3241540276198064e-05
3328,44.314437,-111.233533,2041.6,178,2018-09-29 14:59:12+00:00,0.20000000000004547,3.354101966424582e-05
3329,44.31447,-111.233527,2041.8,178,2018-09-29 14:59:13+00:00,0.2999999999999545,3.423448553549473e-05
3330,44.314504,-111.233523,2042.1,178,2018-09-29 14:59:14+00:00,0.20000000000004547,3.423448553549473e-05
3331,44.314538,-111.233527,2042.3,178,2018-09-29 14:59:15+00:00,0.2999999999999545,3.517101079103883e-05
3332,44.314572,-111.233536,2042.6,178,2018-09-29 14:59:16+00:00,0.3000000000001819,3.534119410021542e-05
3333,44.314604,-111.233551,2042.9,178,2018-09-29 14:59:17+00:00,0.1999999999998181,3.701351104418642e-05
3334,44.314633,-111.233574,2043.1,178,2018-09-29 14:59:18+00:00,0.3000000000001819,3.841874542414136e-05
3335,44.314663,-111.233598,2043.4,179,2018-09-29 14:59:19+00:00,0.1999999999998181,3.764306044537917e-05
3336,44.314692,-111.233622,2043.6,179,2018-09-29 14:59:20+00:00,0.20000000000004547,3.612478373073125e-05
3337,44.314719,-111.233646,2043.8,179,2018-09-29 14:59:21+00:00,0.2999999999999545,3.61247837407625e-05
3338,44.314743,-111.233673,2044.1,179,2018-09-29 14:59:22+00:00,0.20000000000004547,3.679673899345704e-05
3339,44.31477,-111.233698,2044.3,179,2018-09-29 14:59:23+00:00,0.20000000000004547,3.612478373073125e-05
3340,44.314797,-111.233722,2044.5,179,2018-09-29 14:59:24+00:00,0.2999999999999545,3.5383612032159385e-05
3341,44.314821,-111.233748,2044.8,179,2018-09-29 14:59:25+00:00,0.20000000000004547,3.580502757625898e-05
3342,44.314842,-111.233777,2045.0,180,2018-09-29 14:59:26+00:00,0.20000000000004547,3.4985711367259896e-05
3343,44.31486,-111.233807,2045.2,180,2018-09-29 14:59:27+00:00,0.2999999999999545,3.9924929560089525e-05
3344,44.314875,-111.233844,2045.5,180,2018-09-29 14:59:28+00:00,0.20000000000004547,3.832753578457932e-05
3345,44.314885,-111.233881,2045.7,180,2018-09-29 14:59:29+00:00,0.3999999999998636,7.566372976203828e-05
3346,44.314895,-111.233956,2046.1,180,2018-09-29 14:59:31+00:00,0.3000000000001819,4.964876633951056e-05
3347,44.314903,-111.234005,2046.4,180,2018-09-29 14:59:32+00:00,0.1999999999998181,4.554119014648249e-05
3348,44.31491,-111.23405,2046.6,180,2018-09-29 14:59:33+00:00,0.40000000000009095,6.708203932976269e-05
3349,44.314922,-111.234116,2047.0,180,2018-09-29 14:59:35+00:00,0.20000000000004547,4.159326868160667e-05
3350,44.314929,-111.234157,2047.2,180,2018-09-29 14:59:36+00:00,0.20000000000004547,4.414748011499635e-05
3351,44.314939,-111.2342,2047.4,180,2018-09-29 14:59:37+00:00,0.1999999999998181,4.1231056253754034e-05
3352,44.314949,-111.23424,2047.6,180,2018-09-29 14:59:38+00:00,0.20000000000004547,4.220189568884648e-05
3353,44.314959,-111.234281,2047.8,180,2018-09-29 14:59:39+00:00,0.2999999999999545,4.876474136867335e-05
3354,44.314972,-111.234328,2048.1,180,2018-09-29 14:59:40+00:00,0.20000000000027285,5.028916383698074e-05
3355,44.314987,-111.234376,2048.3,180,2018-09-29 14:59:41+00:00,0.29999999999972715,4.838388161055384e-05
3356,44.315002,-111.234422,2048.6,179,2018-09-29 14:59:42+00:00,0.20000000000027285,4.492215489611839e-05
3357,44.315015,-111.234465,2048.8,179,2018-09-29 14:59:43+00:00,0.1999999999998181,4.522167622330657e-05
3358,44.315029,-111.234508,2049.0,179,2018-09-29 14:59:44+00:00,0.3000000000001819,4.808326111839204e-05
3359,44.315043,-111.234554,2049.3,179,2018-09-29 14:59:45+00:00,0.1999999999998181,5.028916383486137e-05
3360,44.315058,-111.234602,2049.5,179,2018-09-29 14:59:46+00:00,0.3000000000001819,4.964876635868782e-05
3361,44.315074,-111.234649,2049.8,179,2018-09-29 14:59:47+00:00,0.1999999999998181,4.712748667191582e-05
3362,44.315088,-111.234694,2050.0,179,2018-09-29 14:59:48+00:00,0.1999999999998181,4.712748667191582e-05
3363,44.315102,-111.234739,2050.2,179,2018-09-29 14:59:49+00:00,0.3000000000001819,4.712748667191582e-05
3364,44.315116,-111.234784,2050.5,179,2018-09-29 14:59:50+00:00,0.1999999999998181,4.6173585511448875e-05
3365,44.31513,-111.234828,2050.7,180,2018-09-29 14:59:51+00:00,0.20000000000027285,4.5221676221106826e-05
3366,44.315144,-111.234871,2050.9,180,2018-09-29 14:59:52+00:00,0.1999999999998181,4.17612260356946e-05
3367,44.315156,-111.234911,2051.1,180,2018-09-29 14:59:53+00:00,0.20000000000027285,4.080441152662057e-05
3368,44.315168,-111.23495,2051.3,180,2018-09-29 14:59:54+00:00,0.1999999999998181,4.0521599179858406e-05
3369,44.315179,-111.234989,2051.5,179,2018-09-29 14:59:55+00:00,0.3000000000001819,4.2720018722184425e-05
3370,44.315191,-111.23503,2051.8,179,2018-09-29 14:59:56+00:00,0.1999999999998181,4.6840153715342205e-05
3371,44.315204,-111.235075,2052.0,179,2018-09-29 14:59:57+00:00,0.1999999999998181,4.684015371337016e-05
3372,44.315217,-111.23512,2052.2,180,2018-09-29 14:59:58+00:00,0.20000000000027285,4.123105625547735e-05
3373,44.315227,-111.23516,2052.4,180,2018-09-29 14:59:59+00:00,0.29999999999972715,4.43846820474677e-05
3374,44.315238,-111.235203,2052.7,180,2018-09-29 15:00:00+00:00,0.20000000000027285,4.8052055101249925e-05
3375,44.315248,-111.23525,2052.9,180,2018-09-29 15:00:01+00:00,0.29999999999972715,4.785394446616272e-05
3376,44.315257,-111.235297,2053.2,179,2018-09-29 15:00:02+00:00,0.20000000000027285,4.785394445086912e-05
3377,44.315266,-111.235344,2053.4,179,2018-09-29 15:00:03+00:00,0.29999999999972715,4.8507731348679074e-05
3378,44.315273,-111.235392,2053.7,180,2018-09-29 15:00:04+00:00,0.20000000000027285,4.726520918760495e-05
3379,44.315278,-111.235439,2053.9,179,2018-09-29 15:00:05+00:00,0.1999999999998181,4.825971405489228e-05
3380,44.315283,-111.235487,2054.1,179,2018-09-29 15:00:06+00:00,0.3000000000001819,4.570557952837312e-05
3381,44.315291,-111.235532,2054.4,180,2018-09-29 15:00:07+00:00,0.1999999999998181,4.438468203370019e-05
3382,44.315302,-111.235575,2054.6,180,2018-09-29 15:00:08+00:00,0.20000000000027285,4.535416188447172e-05
3383,44.315313,-111.235619,2054.8,180,2018-09-29 15:00:09+00:00,0.29999999999972715,4.522167622330657e-05
3384,44.315327,-111.235662,2055.1,180,2018-09-29 15:00:10+00:00,0.20000000000027285,4.3324358038808834e-05
3385,44.315341,-111.235703,2055.3,180,2018-09-29 15:00:11+00:00,0.1999999999998181,3.827531841363643e-05
3386,44.315354,-111.235739,2055.5,180,2018-09-29 15:00:12+00:00,0.1999999999998181,4.016217126026696e-05
3387,44.315367,-111.235777,2055.7,180,2018-09-29 15:00:13+00:00,0.20000000000027285,4.110960958175608e-05
3388,44.31538,-111.235816,2055.9,180,2018-09-29 15:00:14+00:00,0.29999999999972715,4.205948168902219e-05
3389,44.315393,-111.235856,2056.2,180,2018-09-29 15:00:15+00:00,0.20000000000027285,3.9051248382649154e-05
3390,44.315402,-111.235894,2056.4,180,2018-09-29 15:00:16+00:00,0.1999999999998181,4.148493702409516e-05
3391,44.315413,-111.235934,2056.6,180,2018-09-29 15:00:17+00:00,0.20000000000027285,4.099999999821387e-05
3392,44.315422,-111.235974,2056.8,180,2018-09-29 15:00:18+00:00,0.1999999999998181,4.205948168902219e-05
3393,44.315435,-111.236014,2057.0,180,2018-09-29 15:00:19+00:00,0.1999999999998181,3.733630940322357e-05
3394,44.315448,-111.236049,2057.2,180,2018-09-29 15:00:20+00:00,0.20000000000027285,3.848376281786718e-05
3395,44.315464,-111.236084,2057.4,180,2018-09-29 15:00:21+00:00,0.1999999999998181,4.071854613547777e-05
3396,44.315481,-111.236121,2057.6,180,2018-09-29 15:00:22+00:00,0.3000000000001819,6.754257916728043e-05
3397,44.31551,-111.236182,2057.9,180,2018-09-29 15:00:24+00:00,0.1999999999998181,3.899999999390502e-05
3398,44.315525,-111.236218,2058.1,180,2018-09-29 15:00:25+00:00,0.20000000000027285,3.827531842458918e-05
3399,44.315538,-111.236254,2058.3,180,2018-09-29 15:00:26+00:00,0.1999999999998181,3.921734309546188e-05
3400,44.315551,-111.236291,2058.5,180,2018-09-29 15:00:27+00:00,0.1999999999998181,3.7643060457837194e-05
3401,44.315562,-111.236327,2058.7,179,2018-09-29 15:00:28+00:00,0.20000000000027285,3.9051248382649154e-05
3402,44.315571,-111.236365,2058.9,180,2018-09-29 15:00:29+00:00,0.1999999999998181,3.956008087963089e-05
3403,44.315582,-111.236403,2059.1,180,2018-09-29 15:00:30+00:00,0.20000000000027285,4.1109609584003015e-05
3404,44.315595,-111.236442,2059.3,180,2018-09-29 15:00:31+00:00,0.1999999999998181,3.9395431213051755e-05
3405,44.315611,-111.236478,2059.5,180,2018-09-29 15:00:32+00:00,0.1999999999998181,4.428317965035962e-05
3406,44.31563,-111.236518,2059.7,179,2018-09-29 15:00:33+00:00,0.20000000000027285,4.308131845650063e-05
3407,44.315646,-111.236558,2059.9,179,2018-09-29 15:00:34+00:00,0.29999999999972715,4.838388161055384e-05
3408,44.315661,-111.236604,2060.2,179,2018-09-29 15:00:35+00:00,0.20000000000027285,5.059644256976634e-05
3409,44.315677,-111.236652,2060.4,179,2018-09-29 15:00:36+00:00,0.29999999999972715,4.459820623498564e-05
3410,44.315692,-111.236694,2060.7,180,2018-09-29 15:00:37+00:00,0.20000000000027285,3.8999999996637875e-05
3411,44.315707,-111.23673,2060.9,180,2018-09-29 15:00:38+00:00,0.1999999999998181,3.862641583972236e-05
3412,44.315721,-111.236766,2061.1,179,2018-09-29 15:00:39+00:00,0.20000000000027285,3.328663395296901e-05
3413,44.315739,-111.236794,2061.3,179,2018-09-29 15:00:40+00:00,0.29999999999972715,5.748912940396137e-05
3414,44.315783,-111.236831,2061.6,179,2018-09-29 15:00:42+00:00,0.20000000000027285,3.535533906050105e-05
3415,44.315808,-111.236856,2061.8,180,2018-09-29 15:00:43+00:00,0.29999999999972715,3.72021504724638e-05
3416,44.31583,-111.236886,2062.1,180,2018-09-29 15:00:44+00:00,0.20000000000027285,3.807886553188981e-05
3417,44.315849,-111.236919,2062.3,180,2018-09-29 15:00:45+00:00,0.1999999999998181,3.712142238814098e-05
3418,44.315866,-111.236952,2062.5,180,2018-09-29 15:00:46+00:00,0.1999999999998181,3.8013155616851745e-05
3419,44.315883,-111.236986,2062.7,180,2018-09-29 15:00:47+00:00,0.20000000000027285,3.6715119503890965e-05
3420,44.315901,-111.237018,2062.9,179,2018-09-29 15:00:48+00:00,0.1999999999998181,3.4481879298415205e-05
3421,44.315918,-111.237048,2063.1,179,2018-09-29 15:00:49+00:00,0.09999999999990905,3.361547262593081e-05
3422,44.315935,-111.237077,2063.2,179,2018-09-29 15:00:50+00:00,0.40000000000009095,6.860029154931656e-05
3423,44.31597,-111.237136,2063.6,179,2018-09-29 15:00:52+00:00,0.20000000000027285,3.6715119491505134e-05
3424,44.315988,-111.237168,2063.8,179,2018-09-29 15:00:53+00:00,0.1999999999998181,3.8483762807896917e-05
3425,44.316004,-111.237203,2064.0,179,2018-09-29 15:00:54+00:00,0.1999999999998181,3.7000000009900736e-05
3426,44.316016,-111.237238,2064.2,179,2018-09-29 15:00:55+00:00,0.20000000000027285,3.733630940322357e-05
3427,44.316029,-111.237273,2064.4,179,2018-09-29 15:00:56+00:00,0.29999999999972715,3.992492954691977e-05
3428,44.316044,-111.23731,2064.7,179,2018-09-29 15:00:57+00:00,0.20000000000027285,4.080441152871018e-05
3429,44.316056,-111.237349,2064.9,179,2018-09-29 15:00:58+00:00,0.1999999999998181,4.110960958175608e-05
3430,44.316069,-111.237388,2065.1,179,2018-09-29 15:00:59+00:00,0.20000000000027285,4.1109609584003015e-05
3431,44.316082,-111.237427,2065.3,179,2018-09-29 15:01:00+00:00,0.1999999999998181,3.9395431213051755e-05
3432,44.316098,-111.237463,2065.5,180,2018-09-29 15:01:01+00:00,0.3000000000001819,3.757658845654241e-05
3433,44.316114,-111.237497,2065.8,180,2018-09-29 15:01:02+00:00,0.1999999999998181,3.712142238814098e-05
3434,44.316131,-111.23753,2066.0,180,2018-09-29 15:01:03+00:00,0.1999999999998181,3.623534185525187e-05
3435,44.316148,-111.237562,2066.2,180,2018-09-29 15:01:04+00:00,0.20000000000027285,3.6249137924527435e-05
3436,44.316163,-111.237595,2066.4,180,2018-09-29 15:01:05+00:00,0.1999999999998181,3.7336309400749565e-05
3437,44.316176,-111.23763,2066.6,180,2018-09-29 15:01:06+00:00,0.20000000000027285,3.8327535800151826e-05
3438,44.316186,-111.237667,2066.8,180,2018-09-29 15:01:07+00:00,0.1999999999998181,3.860051812360969e-05
3439,44.316197,-111.237704,2067.0,180,2018-09-29 15:01:08+00:00,0.3000000000001819,4.080441152662057e-05
3440,44.316209,-111.237743,2067.3,180,2018-09-29 15:01:09+00:00,0.1999999999998181,4.464302857552909e-05
3441,44.316221,-111.237786,2067.5,180,2018-09-29 15:01:10+00:00,0.1999999999998181,4.0792156107476675e-05
3442,44.316229,-111.237826,2067.7,180,2018-09-29 15:01:11+00:00,0.20000000000027285,3.9458839314753834e-05
3443,44.316235,-111.237865,2067.9,180,2018-09-29 15:01:12+00:00,0.1999999999998181,4.143669870606905e-05
3444,44.316241,-111.237906,2068.1,180,2018-09-29 15:01:13+00:00,0.3000000000001819,4.0792156107476675e-05
3445,44.316249,-111.237946,2068.4,180,2018-09-29 15:01:14+00:00,0.1999999999998181,3.9293765413003606e-05
3446,44.316259,-111.237984,2068.6,179,2018-09-29 15:01:15+00:00,0.20000000000027285,3.827531842458918e-05
3447,44.316272,-111.23802,2068.8,180,2018-09-29 15:01:16+00:00,0.29999999999972715,3.733630940322357e-05
3448,44.316285,-111.238055,2069.1,180,2018-09-29 15:01:17+00:00,0.40000000000009095,6.989277502330203e-05
3449,44.316308,-111.238121,2069.5,180,2018-09-29 15:01:19+00:00,0.1999999999998181,3.733630940322357e-05
3450,44.316321,-111.238156,2069.7,180,2018-09-29 15:01:20+00:00,0.20000000000027285,3.5468295702136205e-05
3451,44.316334,-111.238189,2069.9,180,2018-09-29 15:01:21+00:00,0.5,6.66483308056906e-05
3452,44.316365,-111.238248,2070.4,180,2018-09-29 15:01:23+00:00,0.29999999999972715,3.5510561806114275e-05
3453,44.316384,-111.238278,2070.7,180,2018-09-29 15:01:24+00:00,0.3000000000001819,3.6235341863487695e-05
3454,44.316407,-111.238306,2071.0,180,2018-09-29 15:01:25+00:00,0.1999999999998181,3.676955262935219e-05
3455,44.316433,-111.238332,2071.2,180,2018-09-29 15:01:26+00:00,0.3000000000001819,3.4828149532085206e-05
3456,44.31646,-111.238354,2071.5,180,2018-09-29 15:01:27+00:00,0.1999999999998181,3.440930106389429e-05
3457,44.316488,-111.238374,2071.7,180,2018-09-29 15:01:28+00:00,0.3000000000001819,3.244996148789941e-05
3458,44.316515,-111.238392,2072.0,180,2018-09-29 15:01:29+00:00,0.3000000000001819,3.224903099461728e-05
3459,44.316543,-111.238408,2072.3,180,2018-09-29 15:01:30+00:00,0.29999999999972715,3.231098883775741e-05
3460,44.316573,-111.23842,2072.6,180,2018-09-29 15:01:31+00:00,0.3000000000001819,3.214031736372277e-05
3461,44.316605,-111.238423,2072.9,180,2018-09-29 15:01:32+00:00,0.40000000000009095,3.201562118445414e-05
3462,44.316637,-111.238422,2073.3,180,2018-09-29 15:01:33+00:00,0.29999999999972715,3.1256999216594876e-05
3463,44.316668,-111.238418,2073.6,180,2018-09-29 15:01:34+00:00,0.3000000000001819,2.96141857876129e-05
3464,44.316697,-111.238412,2073.9,180,2018-09-29 15:01:35+00:00,0.5,5.869412236160923e-05
3465,44.316751,-111.238389,2074.4,180,2018-09-29 15:01:37+00:00,0.40000000000009095,3.5000000002582966e-05
3466,44.316779,-111.238368,2074.8,180,2018-09-29 15:01:38+00:00,0.29999999999972715,3.330165160278636e-05
3467,44.316804,-111.238346,2075.1,180,2018-09-29 15:01:39+00:00,0.3000000000001819,3.4655446910374585e-05
3468,44.316828,-111.238321,2075.4,180,2018-09-29 15:01:40+00:00,0.40000000000009095,5.448853090147954e-05
3469,44.316865,-111.238281,2075.8,180,2018-09-29 15:01:42+00:00,0.3999999999996362,5.220153255064135e-05
3470,44.316896,-111.238239,2076.2,180,2018-09-29 15:01:44+00:00,0.40000000000009095,5.1107729345862104e-05
3471,44.316922,-111.238195,2076.6,180,2018-09-29 15:01:46+00:00,0.40000000000009095,5.442425929655769e-05
3472,44.316941,-111.238144,2077.0,179,2018-09-29 15:01:48+00:00,0.40000000000009095,5.536244215125437e-05
3473,44.316957,-111.238091,2077.4,179,2018-09-29 15:01:50+00:00,0.40000000000009095,4.617358551975867e-05
3474,44.316961,-111.238045,2077.8,179,2018-09-29 15:01:52+00:00,0.3999999999996362,6.312685640587226e-05
3475,44.316965,-111.237982,2078.2,179,2018-09-29 15:01:54+00:00,0.5,6.512296062688478e-05
3476,44.316969,-111.237917,2078.7,180,2018-09-29 15:01:56+00:00,0.40000000000009095,7.00642562161963e-05
3477,44.316972,-111.237847,2079.1,180,2018-09-29 15:01:58+00:00,0.20000000000027285,3.832753579718564e-05
3478,44.316977,-111.237809,2079.3,180,2018-09-29 15:01:59+00:00,0.3999999999996362,7.057619994804408e-05
3479,44.316986,-111.237739,2079.7,180,2018-09-29 15:02:01+00:00,0.5,7.443117626175495e-05
3480,44.316994,-111.237665,2080.2,180,2018-09-29 15:02:03+00:00,0.20000000000027285,4.0049968801784945e-05
3481,44.316996,-111.237625,2080.4,180,2018-09-29 15:02:04+00:00,0.1999999999998181,3.9051248380283784e-05
3482,44.316998,-111.237586,2080.6,180,2018-09-29 15:02:05+00:00,0.5,7.40067564461887e-05
3483,44.316997,-111.237512,2081.1,180,2018-09-29 15:02:07+00:00,0.3000000000001819,7.102816341965289e-05
3484,44.316999,-111.237441,2081.4,181,2018-09-29 15:02:09+00:00,0.40000000000009095,6.449806199452249e-05
